url,title,date_posted,primary_slug,primary_score,secondary,needs_review,has_pdf,text_length
https://www.edwardconard.com/macro-roundup/msss-salt-typhoon-exploit-may-require-rebuilding-the-basic-infrastructure-of-the-american-telecommunications-system-in-order-to-evict-chinese-intelligence-from-the-system/?view=detail&filters=macro-roundup-database,Chinese Hack Leave U.S. Officials Increasingly Concerned,"November 25, 2024",labor-and-demographics,0.3911,[],1,0,7935
https://www.edwardconard.com/macro-roundup/microsoft-uncovered-a-chinese-attack-on-american-infrastructure-that-would-enable-the-chinese-government-to-disrupt-communication-between-the-us-and-asia-during-a-crisis/?view=detail&filters=macro-roundup-database,Volt Typhoon Targets US Critical Infrastructure with Living-Off-The-Land Techniques - Edward Conard,"May 25, 2023",macro-and-growth/demand-components/government,0.3693,[],1,0,7765
https://www.edwardconard.com/macro-roundup/johnhcochrane-reviews-phil-gramm-robert-ekelund-and-john-early-book-and-highlights-their-big-finding-the-effective-marginal-tax-rate-in-the-lowest-three-quintiles-is-effectively-100-earn-a-doll/?view=detail&filters=macro-roundup-database,Calomiris on Gramm Ekelund and Early on Income Distribution - Edward Conard,"January 3, 2023",labor-and-demographics/unemployment-and-matching,0.5128,[],1,0,7922
https://www.edwardconard.com/macro-roundup/start-up-failures-are-up-60-year-over-year-in-q1-2024-and-are-running-at-7x-the-2019-rate-according-to-cartainc-data-only-9-of-venture-funds-raised-in-2021-have-returned-capital-to-investors-vs-25/?view=detail&filters=macro-roundup-database,Start-Up Failures Rise 60% In Hangover From Boom Years,"August 19, 2024",macro-and-growth/growth-accounting-and-potential,0.479,[],1,0,9041
https://www.edwardconard.com/macro-roundup/american-venture-capital-funding-dropped-from-over-300b-in-2021-to-167b-in-2023-the-lowest-level-since-2020/?view=detail&filters=macro-roundup-database,High Interest Rates Crushed Startup Investment. Here Is What Could Revive It - Edward Conard,"January 29, 2024",macro-and-growth/demand-components/investment,0.4583,[],1,0,8687
https://www.edwardconard.com/macro-roundup/raj-chettys-research-finds-that-white-children-born-in-the-bottom-income-quintile-in-1992-had-a-29-7-chance-of-staying-there-up-from-24-9-in-1978-and-only-an-11-9-chance-of-rising-to-the-to/?view=detail&filters=macro-roundup-database,Working-Class Blacks Make Gains While Whites Fall Back,"December 4, 2024",labor-and-demographics,0.5041,[],1,0,8724
https://www.edwardconard.com/macro-roundup/despite-earning-more-than-their-parents-did-at-comparable-points-in-their-lifecycles-american-30-somethings-are-falling-behind-in-milestones-of-adulthood-kearney_melissa-notes-expectations/?view=detail&filters=macro-roundup-database,What Happens When a Whole Generation Never Grows Up?,"January 3, 2025",labor-and-demographics,0.4472,[],1,0,8261
https://www.edwardconard.com/macro-roundup/chris_d_clayton-m_maggiori-and-jschrege-warn-that-u-s-financial-hegemony-may-be-limited-by-nonlinearity-small-reductions-in-american-control-of-the-international-fin/?view=detail&filters=macro-roundup-database,A Theory of Economic Coercion and Fragmentation,"January 3, 2025",productivity-innovation-and-technology,0.478,[],1,0,8501
https://www.edwardconard.com/macro-roundup/fedguy12-forecasts-enormous-market-volatility-as-markets-price-in-potential-fx-interventions-and-permanent-tariffs-which-may-return-as-a-larger-source-of-government-revenue/?view=detail&filters=macro-roundup-database,The Plan,"January 3, 2025",productivity-innovation-and-technology,0.4452,[],1,0,8311
https://www.edwardconard.com/macro-roundup/analysis-by-the-un-projects-that-by-2050-35-of-the-worlds-population-aged-15-24-will-live-in-africa-up-from-23-in-2023/?view=detail&filters=macro-roundup-database,The World Is Becoming More African - Edward Conard,"October 30, 2023",labor-and-demographics,0.4554,[],1,0,8627
https://www.edwardconard.com/macro-roundup/jesus-fernandez-villaverde-estimates-un-projections-overstate-the-fertility-rate-which-he-puts-at-2-18-and-argues-creating-the-conditions-for-large-families-to-flourish-is-the-only-way-to-reverse-th/?view=detail&filters=macro-roundup-database,The Global Fertility Crisis Is Worse Than You Think,"August 23, 2024",labor-and-demographics,0.4975,[],1,0,8910
https://www.edwardconard.com/macro-roundup/paulkrugman-argues-the-extension-of-the-2017-tax-cuts-and-tariffs-suggests-that-interest-rates-will-be-much-higher-for-longer-than-most-people-were-expecting-a-few-months-ago-which-will-tr/?view=detail&filters=macro-roundup-database,The Dollar and the Trade Deficit,"January 2, 2025",fiscal-policy-and-public-finance/deficits-debt-and-sustainability,0.4963,[],1,0,8924
https://www.edwardconard.com/macro-roundup/germany-is-introducing-border-checks-along-all-of-its-land-borders-to-limit-illegal-immigration-after-introducing-such-controls-along-its-south-and-eastern-borders-last-year-30000-migrants-were-turn/?view=detail&filters=macro-roundup-database,Germany Extends Temporary Controls To All Its Land Borders,"September 10, 2024",labor-and-demographics,0.4362,[],1,0,7843
https://www.edwardconard.com/macro-roundup/after-the-fall-of-the-syrian-government-berlin-has-paused-all-syrian-asylum-claims-over-a-million-syrians-are-currently-living-in-germany/?view=detail&filters=macro-roundup-database,Germany Pauses Asylum Claims From Syrians,"December 9, 2024",labor-and-demographics/unemployment-and-matching,0.3973,[],1,0,7862
https://www.edwardconard.com/macro-roundup/despite-the-post-pandemic-decline-in-us-income-inequality-at-the-national-level-geographic-inequality-as-measured-by-market-income-per-capita-reached-a-new-high-in-2023-as-average-incomes-in-the-ric/?view=detail&filters=macro-roundup-database,Are Place-Based Policies Targeting The Wrong Areas?,"December 17, 2024",labor-and-demographics,0.4775,[],1,0,8926
https://www.edwardconard.com/macro-roundup/the-rise-in-american-geographic-inequality-is-primarily-driven-by-the-concentration-of-affluence-with-top-income-quantiles-diverging-significantly-across-states-since-the-late-1970s/?view=detail&filters=macro-roundup-database,Trends in U.S. Spatial Inequality: Concentrating Affluence and a Democratization of Poverty,"January 28, 2021",inequality-poverty-and-mobility,0.5835,[],1,0,38227
https://www.edwardconard.com/macro-roundup/nicholas-eberstadt-and-ashton-verdery-aeiecon-make-the-case-that-a-crisis-of-the-chinese-family-is-underway-they-project-by-2050-living-parents-and-in-laws-will-outnumber-children/?view=detail&filters=macro-roundup-database,A Revolution Is Coming for China’s Families - Edward Conard,"March 10, 2023",productivity-innovation-and-technology,0.3955,[],1,0,7255
https://www.edwardconard.com/macro-roundup/parental-benefits-have-failed-to-raise-birth-rates-in-advanced-economies-both-hungary-and-norway-spend-more-than-3-of-gdp-on-efforts-to-raise-fertility-yet-their-birth-rates-remain-under-the-us-rate/?view=detail&filters=macro-roundup-database,Worldwide Efforts to Reverse the Baby Shortage Falling Flat,"October 14, 2024",labor-and-demographics,0.5403,[],1,0,8513
https://www.edwardconard.com/macro-roundup/cliffordasness-notes-large-and-prolonged-swings-in-us-stock-market-valuations-since-1990-and-contends-that-the-market-has-become-less-informationally-efficient-he-advocates-havin/?view=detail&filters=macro-roundup-database,The Less-Efficient Market Hypothesis,"September 6, 2024",financial-markets/equities/concentration-and-breadth,0.5015,[],1,0,9214
https://www.edwardconard.com/macro-roundup/foxjust-reports-that-young-american-men-who-play-video-games-played-for-an-average-of-almost-four-hours-a-day-in-2022/?view=detail&filters=macro-roundup-database,Young Men Are Gaming More. Are They Working Less? - Edward Conard,"July 10, 2023",labor-and-demographics,0.4379,[],1,0,7737
https://www.edwardconard.com/macro-roundup/j-p-morgan-estimates-the-aggregate-equity-allocation-of-the-worlds-non-bank-investors-is-49-while-cash-allocation-is-at-an-all-time-low-those-looking-for-willing-buyers-with-the-c/?view=detail&filters=macro-roundup-database,Just How Frothy is America’s Stockmarket?,"December 23, 2024",financial-markets,0.4971,[],1,0,9201
https://www.edwardconard.com/macro-roundup/bond-funds-have-attracted-more-than-600b-in-inflows-so-far-in-2024-as-investors-have-rotated-into-fixed-income/?view=detail&filters=macro-roundup-database,Record $600bn Pours into Global Bond Funds in 2024,"December 23, 2024",financial-markets/equities/concentration-and-breadth,0.4899,[],1,0,8950
https://www.edwardconard.com/macro-roundup/the-weighted-mean-interest-rate-on-outstanding-debt-is-currently-3-3-a-15-year-high-but-still-well-under-current-yields-of-over-4-for-new-issuances-in-all-maturities/?view=detail&filters=macro-roundup-database,Debt Risks That Lured Bessent to US Treasury Now Loom Large,"December 17, 2024",fiscal-policy-and-public-finance/deficits-debt-and-sustainability,0.5729,[],1,0,8155
https://www.edwardconard.com/macro-roundup/cmicmeissner-et-al-find-that-the-opening-of-the-suez-canal-led-to-a-72-increase-in-bilateral-trade-for-affected-country-pairs-relative-to-unaffected-pairs-the-boost-to-steam-shipping-spilled-over-t/?view=detail&filters=macro-roundup-database,Suez,"December 20, 2024",productivity-innovation-and-technology,0.399,[],1,0,8483
https://www.edwardconard.com/macro-roundup/hboushey46-of-president-bidens-cea-argues-public-spending-is-crowding-in-private-investment-by-de-risking-ventures-through-tax-credits-and-direct-government-support/?view=detail&filters=macro-roundup-database,The Economics of Public Investment Crowding in Private Investment - Edward Conard,"August 17, 2023",macro-and-growth/demand-components/investment,0.5472,[],1,0,8497
https://www.edwardconard.com/macro-roundup/a-study-of-51-large-u-s-ports-over-2010-2021-indicates-that-only-15-ports-would-deliver-a-positive-return-on-infrastructure-investment-driven-in-part-by-high-congestion-at-the-port-and-the-potential/?view=detail&filters=macro-roundup-database,Investment in Infrastructure and Trade: The Case of Ports,"October 15, 2024",productivity-innovation-and-technology/investment,0.5852,[],1,0,9107
https://www.edwardconard.com/macro-roundup/in-2012-a-10-increase-in-a-countys-gop-vote-share-was-associated-with-a-0-05-increase-in-its-total-fertility-rate-compared-to-0-09-in-2024-the-20-most-gop-counties-in-2024-have-a-fertility/?view=detail&filters=macro-roundup-database,The Trump Bump: The Republican Fertility Advantage In 2024,"December 20, 2024",labor-and-demographics,0.4946,[],1,0,9053
https://www.edwardconard.com/macro-roundup/the-birth-gap-between-blue-and-red-states-based-on-2020-results-has-fallen-by-38-since-2015-from-475k-to-294k-births-in-2023-red-states-family-friendly-cultures-and-economies-may-lead-to/?view=detail&filters=macro-roundup-database,The Geography of Fertility—Where Are the Babies?,"November 21, 2024",labor-and-demographics,0.5361,[],1,0,7804
https://www.edwardconard.com/macro-roundup/within-the-u-s-people-who-spent-more-years-living-with-parents-had-fewer-children-four-extra-years-with-parents-implied-0-15-to-0-3-fewer-children-lymanstoneky/?view=detail&filters=macro-roundup-database,The Effects of Housing Density on Fertility,"June 5, 2024",labor-and-demographics/demography,0.5363,[],1,0,8923
https://www.edwardconard.com/macro-roundup/the-yield-on-the-chinese-1-year-government-bond-fell-below-1-for-the-first-time-since-2009-and-the-10-year-dropped-to-1-74-down-from-2-84-at-the-start-of-the-year/?view=detail&filters=macro-roundup-database,China’s Short-Term Bond Yields Fall Below 1%,"December 20, 2024",financial-markets/credit/high-yield,0.422,[],1,0,7079
https://www.edwardconard.com/macro-roundup/645-dairies-in-california-have-tested-positive-for-h5n1-the-virus-has-spread-so-quickly-in-4-mouths-that-dairy-farmers-are-calling-it-covid-for-cows/?view=detail&filters=macro-roundup-database,Avian Flu Has Hit Dairies Hard. ‘Covid for Cows’,"December 20, 2024",productivity-innovation-and-technology,0.3891,[],1,0,7968
https://www.edwardconard.com/macro-roundup/kevincorinth-tqorourke-swinship-find-that-social-capital-the-value-inherent-in-relationships-has-a-strong-positive-relationship-with-socioeconomic-status-including-market-income/?view=detail&filters=macro-roundup-database,Distribution of Social Capital & its Relationship to Income,"August 30, 2024",labor-and-demographics,0.4846,[],1,0,8999
https://www.edwardconard.com/macro-roundup/win-or-lose-jburnmurdoch-argues-trumpism-will-outlast-trump-throughout-the-west-pointing-to-a-rise-in-support-for-right-leaning-parties-by-voters-with-lower-educational-attainment-and-earnings-in-t/?view=detail&filters=macro-roundup-database,Will Trumpism Outlast Trump?,"November 1, 2024",productivity-innovation-and-technology,0.3751,[],1,0,8374
https://www.edwardconard.com/macro-roundup/nytdavidbrooks-argues-that-efforts-to-reward-merit-over-social-class-in-elite-university-admissions-have-resulted-in-an-american-caste-system-in-which-the-winners-feel-less-obligated-to-the-lose/?view=detail&filters=macro-roundup-database,How The Ivy League Broke America,"November 19, 2024",labor-and-demographics,0.3818,[],1,0,9587
https://www.edwardconard.com/macro-roundup/a-nature-study-notes-a-new-h5n1-bird-flu-strain-is-driving-the-record-worldwide-outbreak/?view=detail&filters=macro-roundup-database,How the Current Bird Flu Strain Evolved to be so Deadly - Edward Conard,"October 18, 2023",productivity-innovation-and-technology,0.3673,[],1,0,7480
https://www.edwardconard.com/macro-roundup/torsten-slok-notes-core-cpi-is-3-3-and-headline-is-2-7-both-show-signs-of-reacceleration-as-do-rising-short-and-long-term-consumer-inflation-expectation-surveys-the-probability-is-rising-t/?view=detail&filters=macro-roundup-database,Is Inflation Rising Again?,"December 17, 2024",inflation-and-prices,0.5082,[],1,0,8267
https://www.edwardconard.com/macro-roundup/torsten-slok-projects-a-40-probability-that-the-fed-will-raise-interest-rates-in-2025-citing-a-strong-economy-potential-for-inflationary-fiscal-expansion-and-other-policy-shifts/?view=detail&filters=macro-roundup-database,2022 Coming Back for the 60/40 Portfolio,"December 19, 2024",productivity-innovation-and-technology,0.439,[],1,0,8101
https://www.edwardconard.com/macro-roundup/37-of-the-navys-attack-submarines-18-of-49-are-out-of-commission-and-awaiting-repairs-up-from-28-in-2017/?view=detail&filters=macro-roundup-database,Nearly 40% of US Attack Submarines Are Out of Commission for Repairs - Edward Conard,"July 11, 2023",labor-and-demographics/unemployment-and-matching,0.3324,[],1,0,7442
https://www.edwardconard.com/macro-roundup/nippon-and-u-s-steel-are-attempting-to-save-nippons-proposed-acquisition-of-u-s-steel-opposed-by-both-biden-and-trump-the-latters-shares-trade-at-32-well-under-nippons-55-te/?view=detail&filters=macro-roundup-database,Last-Ditch Efforts to Salvage Nippon-US Steel Deal,"December 18, 2024",productivity-innovation-and-technology,0.3766,[],1,0,8485
https://www.edwardconard.com/macro-roundup/heavy-use-of-the-pentagons-inventory-of-air-defense-missiles-in-wars-in-the-middle-east-and-ukraine-raises-risks-of-running-down-stockpiles-needed-for-a-contingency-in-the-western-pacific/?view=detail&filters=macro-roundup-database,Pentagon Runs Low on Air-Defense Missiles as Demand Surges,"October 29, 2024",labor-and-demographics,0.3621,[],1,0,7965
https://www.edwardconard.com/macro-roundup/microsoft-likely-purchased-485000-of-nvidias-hopper-chips-this-year-twice-the-amount-purchased-by-meta-nvidias-second-largest-american-customer/?view=detail&filters=macro-roundup-database,Microsoft Acquires 2X As Many Nvidia AI Chips As Tech Rivals,"December 18, 2024",productivity-innovation-and-technology/investment,0.5045,[],1,0,8790
https://www.edwardconard.com/macro-roundup/big-techs-capex-cycle-potentially-1t-over-5-years-is-driven-by-perceived-existential-risks-and-likely-wont-slow-due-to-market-jitters-zuckerberg-said-id-rather/?view=detail&filters=macro-roundup-database,Big Tech Groups Say $100B AI Spending Spree Just Beginning,"August 5, 2024",productivity-innovation-and-technology/investment,0.5119,[],1,0,8667
https://www.edwardconard.com/macro-roundup/goldmansachs-forecasts-capex-growth-of-5-4-in-2025-driven-by-rising-equipment-spending-for-factories-funded-by-the-chips-act-and-ira-ai-spending-lower-short-term-rates-improved-business-sentimen/?view=detail&filters=macro-roundup-database,Goldman Sachs 2025 Capex Outlook,"December 6, 2024",productivity-innovation-and-technology,0.4136,[],1,0,8202
https://www.edwardconard.com/macro-roundup/a-nuclear-fusion-experiment-at-the-university-of-wisconsin-madison-set-a-record-for-the-strongest-magnetic-field-confining-a-plasma-raising-hopes-that-future-reactors-will-produce-more-power-than-the/?view=detail&filters=macro-roundup-database,Nuclear fusion experiment hits record for magnet strength,"July 19, 2024",productivity-innovation-and-technology/innovation-and-randd,0.398,[],1,0,7156
https://www.edwardconard.com/macro-roundup/european-scientists-set-a-new-nuclear-fusion-energy-record-generating-69-megajoules-from-a-sustained-fusion-reaction-lasting-five-seconds/?view=detail&filters=macro-roundup-database,European Scientists Set New Nuclear Fusion Energy Record - Edward Conard,"February 8, 2024",productivity-innovation-and-technology,0.3556,[],1,0,6795
https://www.edwardconard.com/macro-roundup/cerulli-associates-finds-that-younger-americans-will-inherit-105t-over-the-next-25-years-more-than-half-of-the-transfers-will-come-from-the-2-of-us-households-with-5mm-in-assets/?view=detail&filters=macro-roundup-database,A $105 Trillion Inheritance Windfall On the Way for US Heirs,"December 6, 2024",inequality-poverty-and-mobility/income-and-wealth-inequality,0.488,[],1,0,8592
https://www.edwardconard.com/macro-roundup/over-the-next-20-years-90t-in-wealth-will-be-transferred-from-americans-born-before-1964-to-their-heirs-according-to-financial-research-firm-cerulli-associates/?view=detail&filters=macro-roundup-database,Should Governments Tax The Great Boomer Wealth Transfer? - Edward Conard,"April 15, 2024",fiscal-policy-and-public-finance/tax-policy-and-incidence,0.4588,[],1,0,8535
https://www.edwardconard.com/macro-roundup/torsten-slok-argues-that-the-pace-of-rate-cuts-expected-by-the-market-is-unlikely-to-prevail-as-it-could-exacerbate-a-rebound-in-housing-prices-that-would-push-inflation-back-up-away-from-t/?view=detail&filters=macro-roundup-database,2025 Economic Outlook: Firing on All Cylinders,"December 12, 2024",labor-and-demographics,0.4739,[],1,0,8373
https://www.edwardconard.com/macro-roundup/with-inflation-and-wages-both-rising-at-an-annual-rate-of-1-1-5pp-above-their-pre-pandemic-pace-m_c_klein-notes-that-the-fed-may-view-recent-labor-market-weakness-as-a-positive-development/?view=detail&filters=macro-roundup-database,Inflation and the Job Market are Sending Conflicting Signals,"December 16, 2024",inflation-and-prices,0.5178,[],1,0,8639
https://www.edwardconard.com/macro-roundup/chinese-mercantilism-offers-the-us-an-opportunity-as-trade-partners-may-be-more-likely-to-align-their-own-policies-including-tariffs-and-technology-related-controls-with-washington/?view=detail&filters=macro-roundup-database,China’s Slowdown Has Changed the Trade War,"December 17, 2024",trade-globalization-and-industrial-policy,0.4361,[],1,0,7611
https://www.edwardconard.com/macro-roundup/the-ccp-implicitly-acknowledged-that-the-slowdown-in-chinas-economy-is-linked-to-a-series-of-high-profile-security-incidents-issuing-orders-to-members-to-protect-peoples-li/?view=detail&filters=macro-roundup-database,China Races to Squelch Unrest as Economic Malaise Spreads,"December 16, 2024",productivity-innovation-and-technology,0.4114,[],1,0,7729
https://www.edwardconard.com/macro-roundup/youth-unemployment-16-24-in-china-declined-in-september-to-17-6-down-from-18-8-in-august-a-record-high-under-the-new-methodology-that-excludes-students-a-previous-approach-that-included-students-w/?view=detail&filters=macro-roundup-database,Can Policy Support Reduce China’s Youth Unemployment?,"October 25, 2024",labor-and-demographics/unemployment-and-matching,0.4792,[],1,0,7730
https://www.edwardconard.com/macro-roundup/fedguy12-expects-more-than-the-two-2025-rate-cuts-predicted-by-the-market-putting-downward-pressure-on-the-dollar-and-also-us-equities-as-foreign-investors-sell-and-rebalance-out-of-their/?view=detail&filters=macro-roundup-database,Before the Storm,"December 16, 2024",macro-and-growth/business-cycle-and-recession-risk,0.3754,[],1,0,8879
https://www.edwardconard.com/macro-roundup/german-industrial-production-in-2023-was-5-below-its-2014-level-manufacturing-still-accounts-for-20-of-german-gross-value-added/?view=detail&filters=macro-roundup-database,"Once Dominant, Germany is Now Desperate","November 21, 2024",labor-and-demographics,0.4592,[],1,0,8643
https://www.edwardconard.com/macro-roundup/amiti-et-al-find-that-on-days-when-us-tariffs-on-china-or-chinese-retaliatory-tariffs-were-announced-in-2018-19-us-stock-returns-were-consistently-negative-summing-to-11-5-over-11-dates-due-40-to/?view=detail&filters=macro-roundup-database,Using Stock Returns to Assess the US‑China Trade War,"December 16, 2024",financial-markets/equities/concentration-and-breadth,0.4215,[],1,0,9152
https://www.edwardconard.com/macro-roundup/taking-a-demand-side-view-jesper-rangvid-argues-that-if-us-debt-gdp-had-increased-by-europes-21pp-instead-of-60pp-since-2007-with-a-conservative-multiplier-of-0-3-us-gdp-growth-would-have-e/?view=detail&filters=macro-roundup-database,"Euro Bashing Abounds, But US Growth is Debt-Fuelled","December 9, 2024",productivity-innovation-and-technology,0.4545,[],1,0,8939
https://www.edwardconard.com/macro-roundup/a-budgetmodel-analysis-argues-the-united-states-has-two-decades-to-undertake-structural-reforms-to-keep-debt-below-200-of-gdp-a-level-which-will-be-associated-with-a-government-default/?view=detail&filters=macro-roundup-database,When Does Federal Debt Reach Unsustainable Levels? - Edward Conard,"October 10, 2023",fiscal-policy-and-public-finance/deficits-debt-and-sustainability,0.556,[],1,0,8092
https://www.edwardconard.com/macro-roundup/brian_riedl-notes-that-the-us-has-the-most-progressive-income-and-payroll-taxes-of-any-oecd-nation-across-all-federal-taxes-the-top-earning-quintile-paid-3-2t-while-the-bottom/?view=detail&filters=macro-roundup-database,Correcting the Top 10 Tax Myths,"December 13, 2024",fiscal-policy-and-public-finance/tax-policy-and-incidence,0.4352,[],1,0,8781
https://www.edwardconard.com/macro-roundup/deficits-have-grown-by-7-5-of-gdp-since-2001-marcgoldwein-notes-2-3-of-the-increase-is-higher-spending-mainly-on-health-care-and-retirement/?view=detail&filters=macro-roundup-database,Chartbook: From Riches to Rags: Causes of Fiscal Deterioration Since 2001 - Edward Conard,"February 2, 2024",fiscal-policy-and-public-finance/deficits-debt-and-sustainability,0.5204,[],1,0,7814
https://www.edwardconard.com/macro-roundup/the-us-redistributes-a-larger-fraction-of-its-national-income-to-the-poorest-50-than-any-european-country-with-the-bottom-50-receiving-a-net-transfer-of-6-of-national-income-in-2017/?view=detail&filters=macro-roundup-database,Why Is Europe More Equal Than The United States,"June 7, 2022",labor-and-demographics,0.4677,[],1,1,148902
https://www.edwardconard.com/macro-roundup/the-us-census-bureaus-survey-of-likely-employer-business-applications-is-a-leading-indicator-of-growth-in-total-nonfarm-employment-and-overall-output-likely-non-em/?view=detail&filters=macro-roundup-database,Business Applications as a Leading Economic Indicator?,"December 13, 2024",macro-and-growth/business-cycle-and-recession-risk,0.5604,[],1,0,8036
https://www.edwardconard.com/macro-roundup/jhaltiwanger_um-updatedpriors-document-the-continued-high-rate-of-new-business-formation-by-likely-employers-since-2020-and-argue-that-the-pandemic-and-its-aftermath-fea/?view=detail&filters=macro-roundup-database,Surging Business Formation in the Pandemic: A Brief Update,"September 30, 2024",macro-and-growth/business-cycle-and-recession-risk,0.5805,[],1,1,36389
https://www.edwardconard.com/macro-roundup/the-share-of-us-firms-with-growth-over-130-year-declined-from-18-in-1985-to-12-in-2015-driven-by-a-decline-in-new-firm-formation-and-slower-growth-among-existing-firms-ngoldschlag-jhaltiwanger_um/?view=detail&filters=macro-roundup-database,High-Growth Firms in the United States: Key Trends,"October 8, 2024",macro-and-growth/growth-accounting-and-potential,0.5314,[],1,0,8896
https://www.edwardconard.com/macro-roundup/the-dockworkers-three-day-strike-ended-with-a-pay-increase-of-about-62-with-the-longshoremen-agreeing-to-extend-their-contract-through-january-15-the-cargo-backlog-from-the-strike-will-likely-take/?view=detail&filters=macro-roundup-database,US Dockworkers Go Back to Work as Talks Extended to January,"October 4, 2024",labor-and-demographics,0.501,[],1,0,8629
https://www.edwardconard.com/macro-roundup/drone-swarms-have-been-sighted-over-military-installations-in-new-jersey-mirroring-an-episode-in-which-drones-swarmed-over-military-bases-in-virginia-last-december-the-pentagon-never-public/?view=detail&filters=macro-roundup-database,The Mystery Drones Are Back—This Time Over New Jersey,"December 12, 2024",labor-and-demographics,0.3535,[],1,0,7928
https://www.edwardconard.com/macro-roundup/drone-swarms-have-been-flying-over-major-american-military-facilities-in-va-and-ca-though-they-are-likely-being-operated-by-foreign-adversaries-the-dod-currently-doesnt-have-authorization-to-shoot/?view=detail&filters=macro-roundup-database,Mystery Drones Swarmed a U.S. Military Base for 17 Days.,"October 14, 2024",productivity-innovation-and-technology/ai-and-automation,0.3386,[],1,0,7778
https://www.edwardconard.com/macro-roundup/paulkrugman-argues-that-the-productivity-gap-between-the-eu-and-the-us-is-largely-driven-by-technology-and-finance-hubs-which-regardless-of-their-origin-persist-based-on-positive-spillovers-creat/?view=detail&filters=macro-roundup-database,Why Does U.S. Technology Rule?,"December 12, 2024",productivity-innovation-and-technology,0.5657,[],1,0,8761
https://www.edwardconard.com/macro-roundup/high-tech-clusters-significantly-impact-inventor-productivity-as-evidenced-by-the-49-2-decline-in-rochesters-high-tech-cluster-following-kodaks-collapse-which-led-to-a-20-6-productivity-drop-for/?view=detail&filters=macro-roundup-database,The Effect of High-Tech Clusters on the Productivity of Top Inventors,"September 5, 2019",productivity-innovation-and-technology,0.6222,[],1,1,195788
https://www.edwardconard.com/macro-roundup/west-point-professor-kyle-greenberg-et-al-find-that-the-integration-of-women-into-the-u-s-military-had-negligible-effects-on-mens-performance-but-worsened-mens-perceptions-of-workplace-q/?view=detail&filters=macro-roundup-database,The Effects of Gender Integration on Men in the US Military,"December 12, 2024",labor-and-demographics,0.4487,[],1,0,8596
https://www.edwardconard.com/macro-roundup/the-eu-will-allow-e392b-originally-aimed-at-reducing-economic-inequality-between-eu-countries-to-be-used-by-member-countries-to-support-their-defense-industries-and-military-mobility-projec/?view=detail&filters=macro-roundup-database,Brussels to Free Up €Billions for Defence and Security,"November 12, 2024",macro-and-growth/housing-and-residential-real-estate,0.3713,[],1,0,7976
https://www.edwardconard.com/macro-roundup/the-federal-government-has-been-processing-citizenship-requests-at-the-fastest-rate-since-2014-since-biden-took-office-3-3mm-immigrants-have-become-american-citizens-9mm-green-card-holders-are-curr/?view=detail&filters=macro-roundup-database,Immigrants Are Becoming US Citizens at Fastest Clip in Years,"August 14, 2024",labor-and-demographics/immigration-and-assimilation,0.522,[],1,0,7880
https://www.edwardconard.com/macro-roundup/a-proposed-byd-manufacturing-plant-in-mexico-designed-to-manufacture-for-the-latin-american-market-is-coming-under-scrutiny-in-mexico-city-officials-are-concerned-about-provoking-the-incoming-trump-a/?view=detail&filters=macro-roundup-database,Mexico Reconsiders New Chinese EV Plant After Trump Win,"November 26, 2024",productivity-innovation-and-technology,0.4081,[],1,0,8290
https://www.edwardconard.com/macro-roundup/mexico-is-launching-an-import-substitution-initiative-aimed-at-replacing-chinese-imports-with-domestically-manufactured-goods-currently-chinas-exports-make-up-about-20-of-mexicos-t/?view=detail&filters=macro-roundup-database,Mexico Wants to Curb Chinese Imports With Help From US,"October 8, 2024",productivity-innovation-and-technology,0.3769,[],1,0,8954
https://www.edwardconard.com/macro-roundup/citing-an-ongoing-investment-boom-and-rising-manufacturing-employment-in-mexico-josephpolitano-suggests-that-the-mexican-export-boom-is-more-than-chinese-re-exports/?view=detail&filters=macro-roundup-database,Mexico's Investment Boom - Edward Conard,"March 12, 2024",productivity-innovation-and-technology,0.4016,[],1,0,7873
https://www.edwardconard.com/macro-roundup/korean-firms-made-21b-of-commitments-to-greenfield-projects-in-the-united-states-last-year-making-korea-the-leading-foreign-investor-in-greenfield-facilities-in-the-united-states-alongside-the-inves/?view=detail&filters=macro-roundup-database,"As South Korean Investment Grows, so do ‘Koreatowns’","December 11, 2024",productivity-innovation-and-technology/investment,0.5091,[],1,0,8331
https://www.edwardconard.com/macro-roundup/ft-finds-that-over-80-of-large-scale-clean-energy-and-semiconductor-manufacturing-investment-pledged-since-last-years-inflation-reduction-and-chips-acts-is-destined-for-republican-congressi/?view=detail&filters=macro-roundup-database,Republican Districts Dominate US Clean Technology Investment Boom - Edward Conard,"August 14, 2023",productivity-innovation-and-technology,0.4199,[],1,0,7775
https://www.edwardconard.com/macro-roundup/torsten-slok-argues-that-the-chips-act-ira-and-infrastructure-acts-have-triggered-a-new-industrial-renaissance-in-ai-and-energy-reversing-a-multi-decade-decline-in-us-manufacturin/?view=detail&filters=macro-roundup-database,A US Industrial Renaissance Has Started,"August 6, 2024",productivity-innovation-and-technology/investment,0.5026,[],1,0,7917
https://www.edwardconard.com/macro-roundup/the-number-of-students-missing-10-or-more-of-the-school-year-doubled-from-15-in-2019-to-28-in-2022-and-26-in-2023-early-reports-for-2024-show-signs-of-improvements-but-natmalkus-argues-chro/?view=detail&filters=macro-roundup-database,The Latest Chronic Absenteeism Numbers,"September 12, 2024",labor-and-demographics,0.4675,[],1,1,107125
